"country_region_code","country_region","sub_region_1","sub_region_2","iso_3166_2_code","census_fips_code","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-03-20",-48,-4,-20,-65,-43,19
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-03-21",-51,-8,26,-55,-25,12
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-03-22",-63,-16,16,-60,-31,10
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-03-23",-38,-10,0,-69,-47,18
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-03-24",-43,-10,21,-68,-48,20
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-03-25",-45,-14,26,-67,-48,18
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-03-26",-47,-13,13,-69,-50,21
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-03-27",-50,-14,26,-66,-47,20
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-03-28",-56,-18,11,-61,-29,14
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-03-29",-68,-28,-33,-71,-34,12
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-03-30",-42,-20,1,-69,-49,19
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-03-31",-40,-13,39,-66,-49,19
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-04-01",-41,-14,35,-65,-47,18
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-04-02",-46,-15,0,-68,-49,20
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-04-03",-49,-12,4,-67,-46,19
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-04-04",-51,-14,16,-58,-27,13
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-04-05",-57,-13,40,-56,-28,9
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-04-06",-34,-15,34,-65,-47,17
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-04-07",-34,-8,58,-63,-47,18
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-04-08",-35,-9,64,-61,-45,16
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-04-09",-37,-3,37,-63,-47,18
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-04-10",-40,-1,43,-61,-48,18
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-04-11",-47,-1,35,-51,-23,11
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-04-12",-74,-44,28,-57,-28,9
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-04-13",-54,-42,35,-74,-85,27
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-04-14",-39,-10,19,-66,-45,18
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-04-15",-37,-13,50,-61,-42,16
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-04-16",-38,-9,51,-61,-44,18
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-04-17",-42,-9,41,-62,-42,17
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-04-18",-50,-12,-5,-58,-20,12
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-04-19",-54,-15,53,-53,-21,8
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-04-20",-28,-12,46,-62,-46,16
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-04-21",-30,-6,58,-62,-45,17
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-04-22",-31,-9,70,-59,-42,15
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-04-23",-33,-3,68,-59,-44,16
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-04-24",-37,-3,53,-59,-42,16
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-04-25",-42,-5,32,-50,-17,10
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-04-26",-46,-3,67,-48,-19,7
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-04-27",-34,-16,120,-64,-80,22
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-04-28",-31,-5,4,-64,-44,15
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-04-29",-31,-7,25,-60,-42,15
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-04-30",-34,-5,20,-62,-43,17
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-05-01",-40,-7,-2,-62,-41,17
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-05-02",-45,-8,0,-54,-15,11
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-05-03",-47,-12,59,-48,-13,7
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-05-04",-18,-8,60,-59,-49,16
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-05-05",-27,-6,136,-62,-68,21
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-05-06",-25,-5,74,-55,-36,13
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-05-07",-29,-2,70,-57,-39,15
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-05-08",-32,2,78,-55,-35,13
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-05-09",-37,5,83,-42,-7,7
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-05-10",-51,-8,7,-49,4,5
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-05-11",-27,-8,13,-59,-37,14
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-05-12",-26,-3,36,-57,-36,14
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-05-13",-28,-5,35,-56,-34,13
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-05-14",-30,-2,34,-56,-35,13
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-05-15",-32,-1,51,-54,-32,13
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-05-16",-37,-4,47,-46,-4,8
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-05-17",-41,-4,79,-44,-1,5
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-05-18",-17,-5,66,-54,-34,12
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-05-19",-17,2,87,-52,-34,12
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-05-20",-10,15,126,-47,-32,8
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-05-21",-36,-9,229,-57,-79,20
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-05-22",-24,1,80,-57,-55,16
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-05-23",-35,-4,58,-45,-1,7
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-05-24",-48,-9,6,-50,-2,6
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-05-25",-12,-2,67,-51,-35,11
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-05-26",-12,3,96,-50,-33,11
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-05-27",-14,1,95,-48,-31,10
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-05-28",-19,3,74,-50,-32,12
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-05-29",-23,5,110,-48,-30,10
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-05-30",-31,4,111,-37,10,4
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-05-31",-50,-5,130,-38,5,3
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-06-01",3,-14,249,-56,-77,16
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-06-02",-8,7,120,-47,-31,9
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-06-03",-9,-1,95,-46,-29,9
"NL","Netherlands","NorthBrabant","","NL-NB",NA,"2020-06-04",-20,-1,14,-53,-31,12
